1361559597.670319 1122 202 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.671226 1123 202 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.674157 1128 212 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.674238 1129 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.674462 1130 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.674643 1131 336 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.675272 1133 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.676454 1135 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.677641 1137 336 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.680695 1140 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.682237 1145 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.682422 1146 336 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.682778 1148 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.683076 1149 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.683390 1150 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.687533 1156 24 e0:f8:47:32:a6:2a f8:d1:11:5b:42:5a
1361559597.687963 1158 618 f8:d1:11:5b:42:5a e0:f8:47:32:a6:2a
1361559597.688219 1159 294 f8:d1:11:5b:42:5a e0:f8:47:32:a6:2a
1361559597.688490 1161 94 e0:f8:47:32:a6:2a f8:d1:11:5b:42:5a
1361559597.688868 1164 94 e0:f8:47:32:a6:2a f8:d1:11:5b:42:5a
1361559597.696880 1166 192 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.697043 1168 202 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.699541 1172 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
